ID,Temporary_ID,Stock,Infection_Status,Date_Iso,Clutch_Num,Death_Date,Date_Gravid,Date_Drop,Clutch_Est_R,Clutch_Est_L,Inf_Intensity,Strain,Clutch_Tot,Clutch_Sym,Holding_Time,Next_Date_Gravid,Time_Between_Clutches,age_post_iso,Maximum_Dens,DOB,prp_survival,Treatment_Fine,is_post,Clutch_Tot_post,Maximum_Dens_post,prp_survival_post,PostTreat_Eggs_Ind,PostTreat_Nauplii_Ind,has_post_clutch,has_post_hatch,Oldest_nonzero_F1_minusfirst
GR_195B,195B,Bi,UNEX,2025-09-04T00:00:00Z,5,NA,2025-09-22T00:00:00Z,2025-09-29T00:00:00Z,18,20,NA,NA,38,0.9,7,2025-10-02T00:00:00Z,3,NA,13,2025-09-29T00:00:00Z,0.34210526315789475,UNEX,TRUE,38,13,0.34210526315789475,231,50,TRUE,TRUE,39
GR_195B,195B,Bi,UNEX,2025-09-04T00:00:00Z,6,NA,2025-10-02T00:00:00Z,2025-10-06T00:00:00Z,3,6,NA,NA,9,0.5,4,2025-10-10T00:00:00Z,4,NA,0,2025-10-06T00:00:00Z,0,UNEX,TRUE,9,0,0,231,50,TRUE,TRUE,39
GR_195B,195B,Bi,UNEX,2025-09-04T00:00:00Z,7,NA,2025-10-10T00:00:00Z,2025-10-13T00:00:00Z,6,12,NA,NA,18,0.5,3,2025-10-20T00:00:00Z,7,NA,3,2025-10-13T00:00:00Z,0.16666666666666666,UNEX,TRUE,18,3,0.16666666666666666,231,50,TRUE,TRUE,39
GR_195B,195B,Bi,UNEX,2025-09-04T00:00:00Z,8,NA,2025-10-20T00:00:00Z,2025-10-22T00:00:00Z,3,3,NA,NA,6,1,2,2025-10-23T00:00:00Z,1,NA,0,2025-10-22T00:00:00Z,0,UNEX,TRUE,6,0,0,231,50,TRUE,TRUE,39
GR_195B,195B,Bi,UNEX,2025-09-04T00:00:00Z,9,NA,2025-10-23T00:00:00Z,2025-10-29T00:00:00Z,10,14,NA,NA,24,0.7142857142857143,6,2025-11-04T00:00:00Z,6,NA,0,2025-10-29T00:00:00Z,0,UNEX,TRUE,24,0,0,231,50,TRUE,TRUE,39
GR_195B,195B,Bi,UNEX,2025-09-04T00:00:00Z,10,NA,2025-11-04T00:00:00Z,2025-11-07T00:00:00Z,4,2,NA,NA,6,0.5,3,2025-11-11T00:00:00Z,4,NA,0,2025-11-07T00:00:00Z,0,UNEX,TRUE,6,0,0,231,50,TRUE,TRUE,39
GR_195B,195B,Bi,UNEX,2025-09-04T00:00:00Z,11,NA,2025-11-11T00:00:00Z,2025-11-17T00:00:00Z,8,1,NA,NA,9,0.125,6,2025-11-18T00:00:00Z,1,NA,0,2025-11-17T00:00:00Z,0,UNEX,TRUE,9,0,0,231,50,TRUE,TRUE,39
GR_195B,195B,Bi,UNEX,2025-09-04T00:00:00Z,12,NA,2025-11-18T00:00:00Z,2025-11-24T00:00:00Z,0,0,ghost clutches,NA,0,NA,6,2025-11-25T00:00:00Z,1,NA,0,2025-11-24T00:00:00Z,NA,UNEX,TRUE,0,0,NA,231,50,TRUE,TRUE,39
GR_195B,195B,Bi,UNEX,2025-09-04T00:00:00Z,13,NA,2025-11-25T00:00:00Z,2025-12-04T00:00:00Z,1,3,NA,NA,4,0.3333333333333333,9,2025-12-08T00:00:00Z,4,NA,0,2025-12-04T00:00:00Z,0,UNEX,TRUE,4,0,0,231,50,TRUE,TRUE,39
GR_195B,195B,Bi,UNEX,2025-09-04T00:00:00Z,14,2025-12-25T00:00:00Z,2025-12-08T00:00:00Z,2025-12-14T00:00:00Z,4,3,NA,NA,7,0.75,6,NA,NA,112,0,2025-12-14T00:00:00Z,0,UNEX,TRUE,7,0,0,231,50,TRUE,TRUE,39
GR_196B,196B,Bi,UNEX,2025-09-04T00:00:00Z,1,NA,2025-09-04T00:00:00Z,2025-09-05T00:00:00Z,18,16,NA,NA,34,0.8888888888888888,1,2025-09-11T00:00:00Z,6,NA,13,2025-09-05T00:00:00Z,0.38235294117647056,UNEX,FALSE,NA,NA,NA,50,2,TRUE,TRUE,11
GR_196B,196B,Bi,UNEX,2025-09-04T00:00:00Z,2,NA,2025-09-11T00:00:00Z,2025-09-15T00:00:00Z,8,10,NA,NA,18,0.8,4,2025-09-26T00:00:00Z,11,NA,2,2025-09-15T00:00:00Z,0.1111111111111111,UNEX,TRUE,18,2,0.1111111111111111,50,2,TRUE,TRUE,11
GR_196B,196B,Bi,UNEX,2025-09-04T00:00:00Z,3,NA,2025-09-26T00:00:00Z,2025-09-29T00:00:00Z,12,14,NA,NA,26,0.8571428571428571,3,2025-10-02T00:00:00Z,3,NA,0,2025-09-29T00:00:00Z,0,UNEX,TRUE,26,0,0,50,2,TRUE,TRUE,11
GR_196B,196B,Bi,UNEX,2025-09-04T00:00:00Z,4,NA,2025-10-02T00:00:00Z,2025-10-06T00:00:00Z,3,3,NA,NA,6,1,4,2025-10-10T00:00:00Z,4,NA,0,2025-10-06T00:00:00Z,0,UNEX,TRUE,6,0,0,50,2,TRUE,TRUE,11
GR_196B,196B,Bi,UNEX,2025-09-04T00:00:00Z,5,2025-10-14T00:00:00Z,2025-10-10T00:00:00Z,2025-10-13T00:00:00Z,0,0,NA,NA,0,NA,3,NA,NA,40,0,2025-10-13T00:00:00Z,NA,UNEX,TRUE,0,0,NA,50,2,TRUE,TRUE,11
GR_197B,197B,Bi,UNEX,2025-09-04T00:00:00Z,1,NA,2025-09-04T00:00:00Z,2025-09-08T00:00:00Z,28,30,NA,NA,58,0.9333333333333332,4,2025-09-10T00:00:00Z,2,NA,4,2025-09-05T00:00:00Z,0.06896551724137931,UNEX,FALSE,NA,NA,NA,166,44,TRUE,TRUE,27
GR_197B,197B,Bi,UNEX,2025-09-04T00:00:00Z,2,NA,2025-09-10T00:00:00Z,2025-09-12T00:00:00Z,24,24,NA,NA,48,1,2,2025-09-16T00:00:00Z,4,NA,15,2025-09-05T00:00:00Z,0.3125,UNEX,TRUE,48,15,0.3125,166,44,TRUE,TRUE,27
GR_197B,197B,Bi,UNEX,2025-09-04T00:00:00Z,3,NA,2025-09-16T00:00:00Z,2025-09-18T00:00:00Z,12,16,NA,NA,28,0.75,2,2025-09-22T00:00:00Z,4,NA,17,2025-09-18T00:00:00Z,0.6071428571428571,UNEX,TRUE,28,17,0.6071428571428571,166,44,TRUE,TRUE,27
GR_197B,197B,Bi,UNEX,2025-09-04T00:00:00Z,4,NA,2025-09-22T00:00:00Z,2025-09-26T00:00:00Z,16,20,NA,NA,36,0.8,4,2025-09-29T00:00:00Z,3,NA,5,2025-09-26T00:00:00Z,0.1388888888888889,UNEX,TRUE,36,5,0.1388888888888889,166,44,TRUE,TRUE,27
GR_197B,197B,Bi,UNEX,2025-09-04T00:00:00Z,5,NA,2025-09-29T00:00:00Z,2025-10-01T00:00:00Z,22,22,NA,NA,44,1,2,2025-10-06T00:00:00Z,5,NA,7,2025-10-01T00:00:00Z,0.1590909090909091,UNEX,TRUE,44,7,0.1590909090909091,166,44,TRUE,TRUE,27
GR_197B,197B,Bi,UNEX,2025-09-04T00:00:00Z,6,NA,2025-10-06T00:00:00Z,2025-10-08T00:00:00Z,5,0,NA,NA,5,0,2,2025-10-13T00:00:00Z,5,NA,0,2025-10-08T00:00:00Z,0,UNEX,TRUE,5,0,0,166,44,TRUE,TRUE,27
GR_197B,197B,Bi,UNEX,2025-09-04T00:00:00Z,7,2025-11-17T00:00:00Z,2025-10-13T00:00:00Z,2025-10-15T00:00:00Z,5,0,NA,NA,5,0,2,NA,NA,74,0,2025-10-15T00:00:00Z,0,UNEX,TRUE,5,0,0,166,44,TRUE,TRUE,27
GR_198E,198E,Eii,UNEX,2025-09-04T00:00:00Z,1,NA,2025-09-04T00:00:00Z,2025-09-08T00:00:00Z,20,24,NA,NA,44,0.8333333333333334,4,2025-09-10T00:00:00Z,2,NA,3,2025-09-05T00:00:00Z,0.06818181818181818,UNEX,FALSE,NA,NA,NA,49,14,TRUE,TRUE,14
GR_198E,198E,Eii,UNEX,2025-09-04T00:00:00Z,2,NA,2025-09-10T00:00:00Z,2025-09-12T00:00:00Z,16,20,NA,NA,36,0.8,2,2025-09-16T00:00:00Z,4,NA,1,2025-09-18T00:00:00Z,0.02777777777777777,UNEX,TRUE,36,1,0.02777777777777777,49,14,TRUE,TRUE,14
GR_198E,198E,Eii,UNEX,2025-09-04T00:00:00Z,3,2025-09-26T00:00:00Z,2025-09-16T00:00:00Z,2025-09-18T00:00:00Z,5,8,NA,NA,13,0.625,2,NA,NA,22,13,2025-09-05T00:00:00Z,1,UNEX,TRUE,13,13,1,49,14,TRUE,TRUE,14
GR_19E,19,Ei,EXP,2025-01-31T00:00:00Z,1,NA,2025-01-31T00:00:00Z,2025-02-01T00:00:00Z,24,24,0,KJER,48,1,1,2025-02-09T00:00:00Z,8,NA,48,2025-02-01T00:00:00Z,1,EXP_KJER,FALSE,NA,NA,NA,108,51,TRUE,TRUE,35
GR_19E,19,Ei,EXP,2025-01-31T00:00:00Z,2,NA,2025-02-09T00:00:00Z,2025-02-12T00:00:00Z,24,30,NA,KJER,54,0.8,3,2025-02-19T00:00:00Z,7,NA,26,2025-02-05T00:00:00Z,0.48148148148148145,EXP_KJER,TRUE,54,26,0.48148148148148145,108,51,TRUE,TRUE,35
GR_19E,19,Ei,EXP,2025-01-31T00:00:00Z,3,NA,2025-02-19T00:00:00Z,2025-02-21T00:00:00Z,8,12,NA,KJER,20,0.6666666666666666,2,2025-03-05T00:00:00Z,12,NA,9,2025-02-21T00:00:00Z,0.45,EXP_KJER,TRUE,20,9,0.45,108,51,TRUE,TRUE,35
GR_19E,19,Ei,EXP,2025-01-31T00:00:00Z,4,NA,2025-03-05T00:00:00Z,2025-03-07T00:00:00Z,13,12,NA,KJER,25,0.9230769230769232,2,2025-03-11T00:00:00Z,4,NA,16,2025-03-07T00:00:00Z,0.64,EXP_KJER,TRUE,25,16,0.64,108,51,TRUE,TRUE,35
GR_19E,19,Ei,EXP,2025-01-31T00:00:00Z,5,2025-04-13T00:00:00Z,2025-03-11T00:00:00Z,2025-03-14T00:00:00Z,5,4,NA,KJER,9,0.8,3,NA,NA,72,0,2025-03-14T00:00:00Z,0,EXP_KJER,TRUE,9,0,0,108,51,TRUE,TRUE,35
GR_200D,200D,Di,UNEX,2025-09-04T00:00:00Z,1,NA,2025-09-04T00:00:00Z,2025-09-05T00:00:00Z,20,24,NA,NA,44,0.8333333333333334,1,2025-09-09T00:00:00Z,4,NA,10,2025-09-05T00:00:00Z,0.2272727272727273,UNEX,FALSE,NA,NA,NA,146,72,TRUE,TRUE,29
GR_200D,200D,Di,UNEX,2025-09-04T00:00:00Z,2,NA,2025-09-09T00:00:00Z,2025-09-12T00:00:00Z,18,16,NA,NA,34,0.8888888888888888,3,2025-09-14T00:00:00Z,2,NA,19,2025-09-05T00:00:00Z,0.5588235294117647,UNEX,TRUE,34,19,0.5588235294117647,146,72,TRUE,TRUE,29
GR_200D,200D,Di,UNEX,2025-09-04T00:00:00Z,3,NA,2025-09-14T00:00:00Z,2025-09-16T00:00:00Z,12,14,NA,NA,26,0.8571428571428571,2,2025-09-26T00:00:00Z,10,NA,18,2025-09-16T00:00:00Z,0.6923076923076923,UNEX,TRUE,26,18,0.6923076923076923,146,72,TRUE,TRUE,29
GR_200D,200D,Di,UNEX,2025-09-04T00:00:00Z,4,NA,2025-09-26T00:00:00Z,2025-09-29T00:00:00Z,24,22,NA,NA,46,0.9166666666666666,3,2025-10-01T00:00:00Z,2,NA,24,2025-09-29T00:00:00Z,0.5217391304347826,UNEX,TRUE,46,24,0.5217391304347826,146,72,TRUE,TRUE,29
GR_200D,200D,Di,UNEX,2025-09-04T00:00:00Z,5,NA,2025-10-01T00:00:00Z,2025-10-03T00:00:00Z,18,20,NA,NA,38,0.9,2,2025-10-06T00:00:00Z,3,NA,11,2025-10-03T00:00:00Z,0.2894736842105263,UNEX,TRUE,38,11,0.2894736842105263,146,72,TRUE,TRUE,29
GR_200D,200D,Di,UNEX,2025-09-04T00:00:00Z,6,NA,2025-10-06T00:00:00Z,2025-10-07T00:00:00Z,1,0,NA,NA,1,0,1,2025-10-08T00:00:00Z,1,NA,0,2025-10-07T00:00:00Z,0,UNEX,TRUE,1,0,0,146,72,TRUE,TRUE,29
GR_200D,200D,Di,UNEX,2025-09-04T00:00:00Z,7,2025-10-09T00:00:00Z,2025-10-08T00:00:00Z,NA,0,1,NA,NA,1,0,NA,NA,NA,35,0,2025-10-08T00:00:00Z,0,UNEX,TRUE,1,0,0,146,72,TRUE,TRUE,29
GR_203D,203D,Di,UNEX,2025-09-04T00:00:00Z,1,NA,2025-09-04T00:00:00Z,2025-09-08T00:00:00Z,12,14,NA,NA,26,0.8571428571428571,4,2025-09-10T00:00:00Z,2,NA,0,2025-09-08T00:00:00Z,0,UNEX,FALSE,NA,NA,NA,103,23,TRUE,TRUE,34
GR_203D,203D,Di,UNEX,2025-09-04T00:00:00Z,2,NA,2025-09-10T00:00:00Z,2025-09-12T00:00:00Z,12,10,NA,NA,22,0.8333333333333334,2,2025-09-16T00:00:00Z,4,NA,8,2025-09-12T00:00:00Z,0.3636363636363637,UNEX,TRUE,22,8,0.3636363636363637,103,23,TRUE,TRUE,34
GR_203D,203D,Di,UNEX,2025-09-04T00:00:00Z,3,NA,2025-09-16T00:00:00Z,2025-09-17T00:00:00Z,5,3,NA,NA,8,0.6,1,2025-09-18T00:00:00Z,1,NA,1,2025-09-17T00:00:00Z,0.125,UNEX,TRUE,8,1,0.125,103,23,TRUE,TRUE,34
GR_203D,203D,Di,UNEX,2025-09-04T00:00:00Z,4,NA,2025-09-18T00:00:00Z,2025-09-19T00:00:00Z,6,8,NA,NA,14,0.75,1,2025-09-22T00:00:00Z,3,NA,0,2025-09-17T00:00:00Z,0,UNEX,TRUE,14,0,0,103,23,TRUE,TRUE,34
GR_203D,203D,Di,UNEX,2025-09-04T00:00:00Z,5,NA,2025-09-22T00:00:00Z,2025-09-24T00:00:00Z,16,16,NA,NA,32,1,2,2025-10-02T00:00:00Z,8,NA,0,2025-09-24T00:00:00Z,0,UNEX,TRUE,32,0,0,103,23,TRUE,TRUE,34
GR_203D,203D,Di,UNEX,2025-09-04T00:00:00Z,6,NA,2025-10-02T00:00:00Z,2025-10-03T00:00:00Z,8,10,NA,NA,18,0.8,1,2025-10-06T00:00:00Z,3,NA,12,2025-10-04T00:00:00Z,0.6666666666666666,UNEX,TRUE,18,12,0.6666666666666666,103,23,TRUE,TRUE,34
GR_203D,203D,Di,UNEX,2025-09-04T00:00:00Z,7,2025-10-10T00:00:00Z,2025-10-06T00:00:00Z,2025-10-08T00:00:00Z,5,4,NA,NA,9,0.8,2,NA,NA,36,2,2025-10-08T00:00:00Z,0.2222222222222222,UNEX,TRUE,9,2,0.2222222222222222,103,23,TRUE,TRUE,34
GR_205G,205G,G,UNEX,2025-09-04T00:00:00Z,1,NA,2025-09-04T00:00:00Z,2025-09-05T00:00:00Z,26,22,NA,NA,48,0.8461538461538461,1,2025-09-11T00:00:00Z,6,NA,14,2025-09-05T00:00:00Z,0.2916666666666667,UNEX,FALSE,NA,NA,NA,169,62,TRUE,TRUE,54
GR_205G,205G,G,UNEX,2025-09-04T00:00:00Z,2,NA,2025-09-11T00:00:00Z,2025-09-15T00:00:00Z,16,12,NA,NA,28,0.75,4,2025-09-17T00:00:00Z,2,NA,12,2025-09-15T00:00:00Z,0.42857142857142855,UNEX,TRUE,28,12,0.42857142857142855,169,62,TRUE,TRUE,54
GR_205G,205G,G,UNEX,2025-09-04T00:00:00Z,3,NA,2025-09-17T00:00:00Z,2025-09-19T00:00:00Z,16,12,NA,NA,28,0.75,2,2025-09-24T00:00:00Z,5,NA,16,2025-09-19T00:00:00Z,0.5714285714285714,UNEX,TRUE,28,16,0.5714285714285714,169,62,TRUE,TRUE,54
GR_205G,205G,G,UNEX,2025-09-04T00:00:00Z,4,NA,2025-09-24T00:00:00Z,2025-09-26T00:00:00Z,8,6,NA,NA,14,0.75,2,2025-10-02T00:00:00Z,6,NA,1,2025-09-26T00:00:00Z,0.07142857142857142,UNEX,TRUE,14,1,0.07142857142857142,169,62,TRUE,TRUE,54
GR_205G,205G,G,UNEX,2025-09-04T00:00:00Z,5,NA,2025-10-02T00:00:00Z,2025-10-06T00:00:00Z,14,14,NA,NA,28,1,4,2025-10-07T00:00:00Z,1,NA,0,2025-10-06T00:00:00Z,0,UNEX,TRUE,28,0,0,169,62,TRUE,TRUE,54
GR_205G,205G,G,UNEX,2025-09-04T00:00:00Z,6,NA,2025-10-07T00:00:00Z,2025-10-09T00:00:00Z,10,8,NA,NA,18,0.8,2,2025-10-16T00:00:00Z,7,NA,15,2025-10-09T00:00:00Z,0.8333333333333334,UNEX,TRUE,18,15,0.8333333333333334,169,62,TRUE,TRUE,54
GR_205G,205G,G,UNEX,2025-09-04T00:00:00Z,7,NA,2025-10-16T00:00:00Z,2025-10-27T00:00:00Z,8,10,NA,NA,18,0.8,11,2025-11-05T00:00:00Z,9,NA,18,2025-10-28T00:00:00Z,1,UNEX,TRUE,18,18,1,169,62,TRUE,TRUE,54
GR_205G,205G,G,UNEX,2025-09-04T00:00:00Z,8,NA,2025-11-05T00:00:00Z,2025-11-07T00:00:00Z,0,10,NA,NA,10,0,2,2025-11-10T00:00:00Z,3,NA,0,2025-11-07T00:00:00Z,0,UNEX,TRUE,10,0,0,169,62,TRUE,TRUE,54
GR_205G,205G,G,UNEX,2025-09-04T00:00:00Z,9,NA,2025-11-10T00:00:00Z,2025-11-12T00:00:00Z,3,0,NA,NA,3,0,2,2025-11-13T00:00:00Z,1,NA,0,2025-11-12T00:00:00Z,0,UNEX,TRUE,3,0,0,169,62,TRUE,TRUE,54
GR_205G,205G,G,UNEX,2025-09-04T00:00:00Z,10,NA,2025-11-13T00:00:00Z,2025-11-17T00:00:00Z,5,9,NA,NA,14,0.5555555555555556,4,2025-11-20T00:00:00Z,3,NA,0,2025-11-17T00:00:00Z,0,UNEX,TRUE,14,0,0,169,62,TRUE,TRUE,54
GR_205G,205G,G,UNEX,2025-09-04T00:00:00Z,11,NA,2025-11-20T00:00:00Z,2025-11-21T00:00:00Z,0,6,NA,NA,6,0,1,2025-12-04T00:00:00Z,13,NA,0,2025-11-21T00:00:00Z,0,UNEX,TRUE,6,0,0,169,62,TRUE,TRUE,54
GR_205G,205G,G,UNEX,2025-09-04T00:00:00Z,12,2025-12-16T00:00:00Z,2025-12-04T00:00:00Z,2025-12-05T00:00:00Z,2,0,Weird brown growth on tail. Anyone know what this is?,NA,2,0,1,NA,NA,103,0,2025-12-05T00:00:00Z,0,UNEX,TRUE,2,0,0,169,62,TRUE,TRUE,54
GR_206D,206D,Dii,UNEX,2025-09-04T00:00:00Z,1,NA,2025-09-04T00:00:00Z,2025-09-08T00:00:00Z,28,32,NA,NA,60,0.875,4,2025-09-09T00:00:00Z,1,NA,14,2025-09-05T00:00:00Z,0.23333333333333336,UNEX,FALSE,NA,NA,NA,77,44,TRUE,TRUE,25
GR_206D,206D,Dii,UNEX,2025-09-04T00:00:00Z,2,NA,2025-09-09T00:00:00Z,2025-09-11T00:00:00Z,24,24,NA,NA,48,1,2,2025-09-26T00:00:00Z,15,NA,32,2025-09-11T00:00:00Z,0.6666666666666666,UNEX,TRUE,48,32,0.6666666666666666,77,44,TRUE,TRUE,25
GR_206D,206D,Dii,UNEX,2025-09-04T00:00:00Z,3,NA,2025-09-26T00:00:00Z,2025-09-29T00:00:00Z,12,10,NA,NA,22,0.8333333333333334,3,2025-10-13T00:00:00Z,14,NA,12,2025-09-29T00:00:00Z,0.5454545454545454,UNEX,TRUE,22,12,0.5454545454545454,77,44,TRUE,TRUE,25
GR_206D,206D,Dii,UNEX,2025-09-04T00:00:00Z,4,2025-10-20T00:00:00Z,2025-10-13T00:00:00Z,2025-10-17T00:00:00Z,4,3,NA,NA,7,0.75,4,NA,NA,46,0,2025-10-17T00:00:00Z,0,UNEX,TRUE,7,0,0,77,44,TRUE,TRUE,25
GR_207D,207D,Dii,UNEX,2025-09-04T00:00:00Z,1,2025-10-08T00:00:00Z,2025-09-04T00:00:00Z,2025-09-10T00:00:00Z,24,20,NA,NA,44,0.8333333333333334,6,NA,NA,34,17,2025-09-10T00:00:00Z,0.3863636363636363,UNEX,FALSE,NA,NA,NA,0,0,FALSE,FALSE,0
GR_208D,208D,Dii,UNEX,2025-09-04T00:00:00Z,1,NA,2025-09-04T00:00:00Z,2025-09-08T00:00:00Z,12,22,NA,NA,34,0.5454545454545454,4,2025-09-12T00:00:00Z,4,NA,6,2025-09-05T00:00:00Z,0.17647058823529413,UNEX,FALSE,NA,NA,NA,209,68,TRUE,TRUE,34
GR_208D,208D,Dii,UNEX,2025-09-04T00:00:00Z,2,NA,2025-09-12T00:00:00Z,2025-09-15T00:00:00Z,16,22,NA,NA,38,0.7272727272727273,3,2025-09-19T00:00:00Z,4,NA,5,2025-09-05T00:00:00Z,0.13157894736842105,UNEX,TRUE,38,5,0.13157894736842105,209,68,TRUE,TRUE,34
GR_208D,208D,Dii,UNEX,2025-09-04T00:00:00Z,3,NA,2025-09-19T00:00:00Z,2025-09-22T00:00:00Z,16,20,NA,NA,36,0.8,3,2025-09-26T00:00:00Z,4,NA,8,2025-09-22T00:00:00Z,0.2222222222222222,UNEX,TRUE,36,8,0.2222222222222222,209,68,TRUE,TRUE,34
GR_208D,208D,Dii,UNEX,2025-09-04T00:00:00Z,4,NA,2025-09-26T00:00:00Z,2025-09-29T00:00:00Z,18,18,NA,NA,36,1,3,2025-10-01T00:00:00Z,2,NA,26,2025-09-30T00:00:00Z,0.7222222222222222,UNEX,TRUE,36,26,0.7222222222222222,209,68,TRUE,TRUE,34
GR_208D,208D,Dii,UNEX,2025-09-04T00:00:00Z,5,NA,2025-10-01T00:00:00Z,2025-10-03T00:00:00Z,26,30,NA,NA,56,0.8666666666666667,2,2025-10-06T00:00:00Z,3,NA,15,2025-10-03T00:00:00Z,0.26785714285714285,UNEX,TRUE,56,15,0.26785714285714285,209,68,TRUE,TRUE,34
GR_208D,208D,Dii,UNEX,2025-09-04T00:00:00Z,6,NA,2025-10-06T00:00:00Z,2025-10-08T00:00:00Z,16,20,NA,NA,36,0.8,2,2025-10-13T00:00:00Z,5,NA,14,2025-10-08T00:00:00Z,0.3888888888888889,UNEX,TRUE,36,14,0.3888888888888889,209,68,TRUE,TRUE,34
GR_208D,208D,Dii,UNEX,2025-09-04T00:00:00Z,7,2025-10-14T00:00:00Z,2025-10-13T00:00:00Z,NA,5,2,NA,NA,7,0.4,NA,NA,NA,40,0,2025-10-13T00:00:00Z,0,UNEX,TRUE,7,0,0,209,68,TRUE,TRUE,34
GR_209D,209D,Dii,UNEX,2025-09-04T00:00:00Z,1,NA,2025-09-04T00:00:00Z,2025-09-08T00:00:00Z,14,18,NA,NA,32,0.7777777777777778,4,2025-09-10T00:00:00Z,2,NA,3,2025-09-05T00:00:00Z,0.09375,UNEX,FALSE,NA,NA,NA,33,12,TRUE,TRUE,8
GR_209D,209D,Dii,UNEX,2025-09-04T00:00:00Z,2,NA,2025-09-10T00:00:00Z,2025-09-12T00:00:00Z,12,10,NA,NA,22,0.8333333333333334,2,2025-10-06T00:00:00Z,24,NA,12,2025-09-12T00:00:00Z,0.5454545454545454,UNEX,TRUE,22,12,0.5454545454545454,33,12,TRUE,TRUE,8
GR_209D,209D,Dii,UNEX,2025-09-04T00:00:00Z,3,NA,2025-10-06T00:00:00Z,2025-10-13T00:00:00Z,3,5,NA,NA,8,0.6,7,2025-10-14T00:00:00Z,1,NA,0,2025-10-13T00:00:00Z,0,UNEX,TRUE,8,0,0,33,12,TRUE,TRUE,8
GR_209D,209D,Dii,UNEX,2025-09-04T00:00:00Z,4,NA,2025-10-14T00:00:00Z,2025-10-16T00:00:00Z,0,0,ghost clutches,NA,0,NA,2,2025-10-28T00:00:00Z,12,NA,0,2025-10-16T00:00:00Z,NA,UNEX,TRUE,0,0,NA,33,12,TRUE,TRUE,8
GR_209D,209D,Dii,UNEX,2025-09-04T00:00:00Z,5,2025-11-07T00:00:00Z,2025-10-28T00:00:00Z,2025-11-05T00:00:00Z,0,3,NA,NA,3,0,8,NA,NA,64,0,2025-11-05T00:00:00Z,0,UNEX,TRUE,3,0,0,33,12,TRUE,TRUE,8
GR_20E,20,Ei,EXP,2025-01-31T00:00:00Z,1,NA,2025-01-31T00:00:00Z,2025-02-01T00:00:00Z,22,22,0,KJER,44,1,1,2025-02-04T00:00:00Z,3,NA,23,2025-02-01T00:00:00Z,0.5227272727272727,EXP_KJER,FALSE,NA,NA,NA,100,27,TRUE,TRUE,10
GR_20E,20,Ei,EXP,2025-01-31T00:00:00Z,2,NA,2025-02-04T00:00:00Z,2025-02-06T00:00:00Z,20,26,NA,KJER,46,0.7692307692307693,2,2025-02-09T00:00:00Z,3,NA,16,2025-02-06T00:00:00Z,0.34782608695652173,EXP_KJER,TRUE,46,16,0.34782608695652173,100,27,TRUE,TRUE,10
GR_20E,20,Ei,EXP,2025-01-31T00:00:00Z,3,NA,2025-02-09T00:00:00Z,2025-02-10T00:00:00Z,16,16,NA,KJER,32,1,1,2025-02-14T00:00:00Z,4,NA,11,2025-02-10T00:00:00Z,0.34375,EXP_KJER,TRUE,32,11,0.34375,100,27,TRUE,TRUE,10
GR_20E,20,Ei,EXP,2025-01-31T00:00:00Z,4,2025-02-17T00:00:00Z,2025-02-14T00:00:00Z,2025-02-16T00:00:00Z,10,12,NA,KJER,22,0.8333333333333334,2,NA,NA,17,0,2025-02-16T00:00:00Z,0,EXP_KJER,TRUE,22,0,0,100,27,TRUE,TRUE,10
GR_210B,GR_210B,Bi,UNEX,2025-09-08T00:00:00Z,1,NA,2025-09-08T00:00:00Z,2025-09-10T00:00:00Z,30,32,NA,NA,62,0.9375,2,2025-09-12T00:00:00Z,2,NA,23,2025-09-10T00:00:00Z,0.3709677419354839,UNEX,FALSE,NA,NA,NA,285,97,TRUE,TRUE,45
GR_210B,GR_210B,Bi,UNEX,2025-09-08T00:00:00Z,2,NA,2025-09-12T00:00:00Z,2025-09-15T00:00:00Z,22,22,NA,NA,44,1,3,2025-09-18T00:00:00Z,3,NA,11,2025-09-15T00:00:00Z,0.25,UNEX,TRUE,44,11,0.25,285,97,TRUE,TRUE,45
GR_210B,GR_210B,Bi,UNEX,2025-09-08T00:00:00Z,3,NA,2025-09-18T00:00:00Z,2025-09-22T00:00:00Z,18,22,NA,NA,40,0.8181818181818182,4,2025-09-26T00:00:00Z,4,NA,27,2025-09-22T00:00:00Z,0.675,UNEX,TRUE,40,27,0.675,285,97,TRUE,TRUE,45
GR_210B,GR_210B,Bi,UNEX,2025-09-08T00:00:00Z,4,NA,2025-09-26T00:00:00Z,2025-10-01T00:00:00Z,16,16,NA,NA,32,1,5,2025-10-03T00:00:00Z,2,NA,19,2025-10-01T00:00:00Z,0.59375,UNEX,TRUE,32,19,0.59375,285,97,TRUE,TRUE,45
GR_210B,GR_210B,Bi,UNEX,2025-09-08T00:00:00Z,5,NA,2025-10-03T00:00:00Z,2025-10-05T00:00:00Z,26,26,NA,NA,52,1,2,2025-10-09T00:00:00Z,4,NA,12,2025-10-05T00:00:00Z,0.2307692307692308,UNEX,TRUE,52,12,0.2307692307692308,285,97,TRUE,TRUE,45
GR_210B,GR_210B,Bi,UNEX,2025-09-08T00:00:00Z,6,NA,2025-10-09T00:00:00Z,2025-10-13T00:00:00Z,20,18,NA,NA,38,0.9,4,2025-10-16T00:00:00Z,3,NA,2,2025-10-13T00:00:00Z,0.05263157894736842,UNEX,TRUE,38,2,0.05263157894736842,285,97,TRUE,TRUE,45
